,0
1342,6115.770038392327
1343,8853.910174926183
1344,2846.3248722604767
1345,5981.535362958945
1346,7625.275404112231
1347,9080.562445621645
1348,5166.530694080761
1349,4467.806177186007
1350,4398.607723973626
1351,10809.707455329479
1352,9882.902371256389
1353,42983.49702693709
1354,4690.465922435353
1355,2258.1379553809866
1356,4642.602715572893
1357,15296.8161505171
1358,3754.8051141611863
1359,7302.669682001649
1360,6959.496717198358
1361,4871.169052065292
1362,6714.610176144603
1363,5245.387235686696
1364,8440.365990241762
1365,5724.83478077827
1366,3614.737802837407
1367,20454.108254513318
1368,13945.337231713722
1369,4678.776745007679
1370,10545.01562349436
1371,11053.923985203532
1372,14232.65542277906
1373,2953.70020103859
1374,8096.289056005385
1375,3761.8048663395757
1376,6648.990107184316
1377,14491.682235351387
1378,13533.939793045052
1379,15994.837781422693
1380,7458.300753838386
1381,9171.474660757714
1382,3581.0101398287698
1383,8617.952910887583
1384,19949.758999650076
1385,4996.425234285942
1386,8542.140815975576
1387,10907.558784187413
1388,19732.380412991355
1389,4840.65683678501
1390,2744.8906389044855
1391,9042.45776441496
1392,8611.632376769625
1393,3530.776538959864
1394,35434.399131300095
1395,4882.245066725912
1396,5082.434260199719
1397,7313.2485056666665
1398,4117.149166713491
1399,4606.155572695378
1400,6585.920009193414
1401,6653.439520378447
1402,12890.872300862817
1403,5604.360199320506
1404,17663.799719757
1405,8484.067942119631
1406,2094.90671322797
1407,8115.955813089024
1408,9508.257130847496
1409,2917.417029376441
1410,5375.522261932626
1411,7491.769188189179
1412,5049.745972398192
1413,7179.39611807675
1414,6023.929775570056
1415,2372.784759348247
1416,7089.573099312229
1417,2643.974192502115
1418,5289.366373727072
1419,5820.270085406089
1420,9658.144754764506
1421,5288.274154296853
1422,5961.090263360962
1423,13985.510360499491
1424,21252.34409680528
1425,4559.863651849711
1426,3168.633203895027
1427,6887.260619023065
1428,6205.246844640753
1429,4784.703411966589
1430,11661.249024633056
1431,4119.889325467695
1432,3611.854489619539
1433,18777.136291141225
1434,12576.030660334407
1435,14734.969065942107
1436,6143.760939194964
1437,3603.2897984829583
1438,16900.40531369743
1439,6846.4926937689415
1440,11635.336909639762
1441,8487.817060101414
1442,14331.345150955614
1443,8065.539017729237
1444,13541.635076656252
1445,3572.8776913899683
1446,5427.455892671106
1447,3928.1913588549187
1448,14253.079128325367
1449,7236.237922168514
1450,31789.13077636537
1451,6763.703432907889
1452,14454.980922712035
1453,4468.371485515731
1454,6504.6382959968105
1455,10312.489538973812
1456,4207.431982139689
1457,5176.351267707653
1458,4648.053216306513
1459,5640.6923079279295
1460,8956.16016417141
1461,17319.219243469503
1462,6392.853453570464
1463,6880.572884966245
1464,3387.9107817497757
1465,5497.893123305694
1466,2493.879355895762
1467,6212.06227659211
1468,6134.875956022455
1469,4034.26047979633
1470,4415.848660779618
1471,27520.620192136008
1472,4344.048613457818
1473,10193.37489529276
1474,18988.391847779192
1475,2945.882306847134
1476,22574.937875711734
1477,8671.871980504828
1478,3340.606882727258
1479,14073.839808336726
1480,6596.826282508515
1481,5672.4367021729595
1482,4887.706170598855
1483,5380.640360411134
1484,4860.334105852824
1485,5162.519707621913
1486,11222.666293488212
1487,6685.993763719496
1488,11257.200270697638
1489,8815.128423387456
1490,5600.578604204634
1491,7156.064701853774
1492,10972.030809584305
1493,6764.475886985489
1494,9439.102677580779
1495,8029.280779915506
1496,3443.86311762107
1497,14286.27393941531
1498,5076.614926056771
1499,4441.317670025207
1500,11518.092023616147
1501,18057.62100310412
1502,5343.763039146416
1503,5992.709911593874
1504,3743.8799103050173
1505,2264.502813207379
1506,5570.224765143983
1507,3636.435172214272
1508,13513.753167635849
1509,4465.328251369147
1510,4465.930120805356
1511,17798.50819523068
1512,18165.002128913908
1513,8576.938335580051
1514,4705.55059986728
1515,4265.195797412785
1516,3717.244706175106
1517,5206.25496931311
1518,10852.91656443602
1519,4649.263448011583
1520,4152.664310151461
1521,6115.791388384235
1522,13821.312976918629
1523,6471.1037419589875
1524,6071.020464359083
1525,2848.2649084547584
1526,6954.840704440965
1527,4358.09818912938
1528,3482.790587124561
1529,2345.2875523034763
1530,10915.664996729814
1531,4513.576825707005
1532,5146.086267975644
1533,5929.698907751289
1534,8105.949250732021
1535,5113.104090533369
1536,6892.89771989921
1537,3448.855971447359
1538,5987.759944570387
1539,11128.346892148398
1540,10775.074834402334
1541,3436.2635594647454
1542,9972.679010231748
1543,13646.621869629673
1544,9044.551407850542
1545,8405.774540930079
1546,3812.169901729307
1547,4427.726817689642
1548,17436.341562170135
1549,5564.276721501792
1550,2324.41689367448
1551,2874.9157975157373
1552,4759.89205182055
1553,7615.439006622184
1554,9086.75955268318
1555,3716.823023537027
1556,6221.182218611761
1557,25990.28036714006
1558,5265.581884986607
1559,16158.307985615984
1560,20787.554292138077
1561,3279.5821934527758
1562,10423.544521615155
1563,9958.680343396809
1564,9870.445942740836
1565,19509.159886722333
1566,11054.97406213672
1567,1937.6182736694238
1568,2128.895454856316
1569,9551.141095165263
1570,5386.0317544754735
1571,7600.797405710278
1572,16805.38720315943
1573,4347.254328509067
1574,7047.6779348075
1575,17963.605158226615
1576,3797.297434798623
1577,6411.987379795338
1578,3764.5563093767123
1579,4288.69763273399
1580,7523.985082306078
1581,17343.72991524055
1582,4932.593193508974
1583,7370.156445611934
1584,8131.478358416916
1585,4907.613343189382
1586,4290.509137253817
1587,8453.021218062097
1588,7876.275633688301
1589,3177.62770827772
1590,5922.911839948404
1591,32923.872831821995
1592,4653.639780423986
1593,6871.151401373861
1594,6611.440258536358
1595,6427.216898649288
1596,3428.7069684006765
1597,5619.102901637593
1598,6711.166923533657
1599,3108.62719195949
1600,13865.532600600298
1601,7354.943840288312
1602,3213.511505740623
1603,14372.884864994296
1604,2696.889313572957
1605,6145.488296139904
1606,5917.835329582569
1607,4706.411216549792
1608,34375.94718055456
1609,3711.6721996961996
1610,3295.510394701032
1611,11358.25554586647
1612,5056.541976478626
1613,3813.703366689495
1614,9262.237905675682
1615,2166.478793057881
1616,6408.9343364863325
1617,5242.76050712907
1618,22989.537544549123
1619,3701.7355495261854
1620,7764.239252355284
1621,4090.3840287703665
1622,6870.932948724996
1623,28708.012725516557
1624,20728.279283410197
1625,4315.924310748852
1626,5734.952705802207
1627,2867.188151136197
1628,2906.7355800144874
1629,7926.972244434628
1630,3881.1619781359045
1631,11487.59598022067
1632,13681.733609037936
1633,5862.320008442486
1634,2498.236073880287
1635,5746.108427691513
1636,4886.617582158157
1637,4201.078412585719
1638,5062.409609828964
1639,6271.782988268715
1640,6688.35085493525
1641,4122.41283548654
1642,7806.22250299656
1643,6137.708422539655
1644,6337.815335853843
1645,8076.533610382968
1646,4598.923763766852
1647,13100.182623678545
1648,15727.631239146658
1649,3713.866337677703
1650,8268.71879000202
1651,3350.1900890851734
1652,8797.227283511627
1653,3463.963363418267
1654,4035.0972303302797
1655,9675.019091730592
1656,3992.940352984935
1657,4560.987015317363
1658,2442.3832499099426
1659,5838.459925249737
1660,4416.074315232849
1661,5509.968067132665
1662,17735.305286827253
1663,4626.731739857881
1664,17760.68457779731
1665,6765.60933314585
1666,3177.2880858884982
1667,3038.640392968546
1668,8010.690853241705
1669,1928.601553915596
1670,6335.521265183266
1671,9741.715226728917
1672,3520.4333835594302
1673,5249.259099367356
1674,4450.231967675744
1675,6665.1643338623035
1676,13351.256277051727
1677,14197.049902593059
1678,4374.976118830409
1679,3871.732693493568
1680,23307.04880872902
1681,4046.2510749958715
1682,7720.8051289173645
1683,5220.94249958099
1684,9929.68868398539
1685,10372.8525687546
1686,11522.973262642203
1687,3440.3586764155148
1688,3534.0657243618116
1689,9155.60595542836
1690,4566.072235296816
1691,4605.807385733736
1692,6473.257807448082
1693,10221.666120382524
1694,2297.653469399677
1695,4082.0404817570493
1696,6697.065244808046
1697,9182.547276063196
1698,4974.686983381158
1699,4192.08270233887
1700,14687.64585173503
1701,15687.030078221404
1702,8018.684860827882
1703,25959.39497344706
1704,9440.594192217568
1705,13205.33773163374
1706,3802.934706131549
1707,6084.864874972964
1708,7051.305333859267
1709,2398.3748094858247
1710,4742.298005439701
1711,3208.155596047507
1712,6844.768280822327
1713,16660.986116110376
1714,12277.60214224164
1715,7701.23075686071
1716,7997.42521562868
1717,26978.842243212835
1718,3488.232018024359
1719,9696.252175078216
1720,5198.308354169384
1721,8896.641269086376
1722,5975.524815958527
1723,2019.232788424301
1724,10613.761427780972
1725,7792.088935280392
1726,17184.140744522563
1727,4570.346406664461
1728,47740.19338775364
1729,8175.601847559589
1730,14911.730189019767
1731,3615.5665906820077
1732,10402.84685165872
1733,10774.518407436763
1734,5719.559858161711
1735,16190.378797937039
1736,11221.442533626854
1737,6404.540795312681
1738,18451.047553988657
1739,5825.554056494059
1740,10283.672533349747
1741,4134.939384549387
1742,6219.561719626919
1743,3966.1272383515534
1744,4483.7980772165765
1745,5224.408680587324
1746,8035.0385665478725
1747,4412.835195030666
1748,6564.6179732233295
1749,10849.319239888206
1750,4068.369896646267
1751,4520.603512243213
1752,3865.5106519962546
1753,4267.715537030217
1754,12930.831791490273
1755,7356.880638615344
1756,11110.708392783472
1757,2999.2614207488587
1758,7270.668005864807
1759,6260.527016942321
1760,7662.394519625702
1761,10482.04734384167
1762,5719.264911630996
1763,6057.7636269069435
1764,2541.535097145132
1765,8742.152006508664
1766,19529.600937496547
1767,4152.79056701796
1768,9351.040148490287
1769,7121.398816802586
1770,6668.959230759357
1771,4557.53495555684
1772,5887.960889238971
1773,2885.592688459374
1774,6711.623427336292
1775,2453.71673943287
1776,3736.11422079797
1777,22505.948291718087
1778,8281.99697267747
1779,15880.095882490918
1780,11423.369932510619
1781,6541.8741976058345
1782,2072.102461061317
1783,5714.033082148931
1784,3098.0984064459585
1785,12510.869824821757
1786,6526.219518285722
1787,2265.18981179476
1788,7363.854570490683
1789,6531.753178752655
1790,6101.706472034275
1791,6461.734699806285
1792,6392.791490170512
1793,8349.914824268773
1794,14628.289181496411
1795,3719.466877957906
1796,7126.107374397725
1797,2032.346944538191
1798,18231.151784197147
1799,5895.99111628279
1800,14078.594467823561
1801,3360.5487758269624
1802,29788.57330389736
1803,6229.162794313984
1804,10596.16538897905
1805,17907.963904521464
1806,3998.711758040034
1807,6746.118715715282
1808,7137.255372707796
1809,2922.9156487697633
1810,6982.704431785212
1811,2462.2813682407605
1812,6153.843855576994
1813,2993.389552607009
1814,5003.331812771515
1815,50213.170723927564
1816,3254.0246072294653
1817,23308.031946030802
1818,9721.290956215857
1819,8401.586785435338
1820,6732.022061927636
1821,6743.404709521256
1822,8754.708992936045
1823,9398.676923021823
1824,7450.052817998731
1825,10120.351851787998
1826,7544.055469250286
1827,5475.9334169585845
1828,8995.880640831243
1829,6869.135183517802
1830,4464.186412078307
1831,3057.964500191999
1832,6166.565236801734
1833,3118.0460794641717
1834,2748.3455045615297
1835,7372.834576474059
1836,9166.734220136832
1837,3673.3146211791254
1838,14529.150101796562
1839,12630.320034446078
1840,7469.837749430245
1841,54264.56926103475
1842,5546.865523544827
1843,4249.850347300256
1844,6033.026547350065
1845,3694.4390847493646
1846,8980.237086475074
1847,6256.818415605852
1848,4212.0655800620725
1849,3839.2511018534587
1850,4009.8597671077746
1851,2365.4097475935837
1852,6199.97215920904
1853,5621.648783884921
1854,8872.013359721754
1855,7179.289427053566
1856,12326.951727075933
1857,25671.63922727207
1858,6216.308041183856
1859,6481.0504598945
1860,5806.182245551561
1861,2129.5562712491687
1862,6697.0758949764795
1863,6143.056856348433
1864,7308.285000326758
1865,4565.31512497195
1866,3481.063252399915
1867,4467.661460523767
1868,16786.306406938198
1869,10692.22481322742
1870,4925.066740543792
1871,15600.521141773594
1872,12460.818558297124
1873,3650.334704614241
1874,10375.278580172475
1875,5756.593779477416
1876,4440.615307197758
1877,4874.3505247024505
1878,6122.072332184181
1879,4960.0649915643935
1880,3094.634268048418
1881,15610.69946941648
1882,4608.370820213431
1883,7921.975388251389
1884,8636.858451393175
1885,2950.7875930586024
1886,14048.101696306216
1887,11666.832732490127
1888,9425.720279727446
1889,6153.0343796933
1890,5323.997963079096
1891,9264.518256742767
1892,5750.917025909688
1893,4971.051994149582
1894,15730.098530645724
1895,5868.409731289005
1896,4758.224999369173
1897,9978.352286093721
1898,4085.35712062943
1899,19044.469418468485
1900,3112.8661793513124
1901,3236.980355189863
1902,36580.524921448254
1903,11288.1032664845
1904,1905.9595086065594
1905,6590.352442106997
1906,1999.4522290800612
1907,36855.433614806745
1908,7345.541241584075
1909,5392.961229733711
1910,18630.701231419524
1911,10249.852391007527
1912,6674.63621541445
1913,6049.463794852229
1914,20082.84682597275
1915,18372.444713447247
1916,3030.918255017798
1917,2407.808726763511
1918,14946.683039023617
1919,4794.4225970811485
1920,13267.910333316204
1921,15895.001659583628
1922,4073.044076419737
1923,2418.883782634838
1924,13624.523366586503
1925,8555.699920709854
1926,10318.697666289949
1927,11600.283540288585
1928,8331.919669641466
1929,7466.895921598018
1930,12488.224062906802
1931,2884.0133504493992
1932,3084.2342693774035
1933,6654.343592256624
1934,12612.451043725987
1935,22481.72360283146
1936,5549.601197737542
1937,10712.519856572058
1938,2068.4080868536935
1939,15419.983248067228
1940,10033.802824878583
1941,7026.558589589699
1942,4719.572124669682
1943,5221.074796902645
1944,7281.9160536341915
1945,1889.354336322493
1946,6001.263408710374
1947,6780.061715170559
1948,2824.404031388635
1949,3343.5289569072797
1950,3543.7534481234384
1951,26554.91654271401
1952,9397.007355800219
1953,6036.305044456027
1954,3397.4356048663244
1955,7074.966959588535
1956,4693.555963298416
1957,7880.472613093794
1958,4136.6762838290315
1959,4197.07830359521
1960,2129.8266643754077
1961,5445.459152704647
1962,3665.4229325826436
1963,7824.99714298383
1964,8556.46073390644
1965,10552.458439162188
1966,5805.223537923314
1967,3924.1459867034096
1968,2621.0389226925563
1969,9430.273306885503
1970,5695.904441894152
1971,11818.582568925089
1972,24501.20389688607
1973,5595.979847149893
1974,17987.640680282042
1975,4331.463984638808
1976,2076.1962532227035
1977,3774.361719179423
1978,11174.206604935716
1979,2166.236877509421
1980,6106.425175692692
1981,19450.77066803516
1982,6472.32062091195
1983,1952.2350873057899
1984,13566.728853916582
1985,5598.278492256962
1986,3683.314682609725
1987,14568.734828742345
1988,3837.8517455156225
1989,11459.752616850945
1990,2586.154324559302
1991,9529.644346664101
1992,7174.253651494033
1993,2322.447953992063
1994,8231.622298290957
1995,2998.88866812069
1996,5520.118979492812
1997,10480.662177063914
1998,20812.917927778642
1999,5391.4717300995435
2000,12827.011677335877
2001,7277.723271996487
2002,27718.663006116894
2003,2262.260106203029
2004,7239.7718532166955
2005,13075.386007563873
2006,4477.334634953725
2007,8979.762174205776
2008,15449.94522022738
2009,2792.194580938397
2010,10974.574700368477
2011,7556.270394271008
2012,3376.374765663523
2013,5079.423373584916
2014,8364.977029580508
2015,5603.376985601191
2016,2251.545681733629
2017,7475.106014297655
2018,13028.612075255598
2019,4497.311079496747
2020,4205.28942415968
2021,5868.433553736411
2022,8455.055750567337
2023,2587.848272054971
2024,6388.798860067611
2025,13591.681432878391
2026,20507.607105188847
2027,14514.68905052503
2028,6066.380323242234
2029,3858.246453972663
2030,4672.009983496762
2031,14409.663511801726
2032,12854.75357207808
2033,6926.41348118156
2034,10318.557130884763
2035,5713.476524902678
2036,12509.55613836986
2037,16843.848742918333
2038,5782.102616443217
2039,4375.142387696577
2040,2426.0142008788275
2041,4889.086524824552
2042,2534.1827962925527
2043,7125.020528436396
2044,8303.393392255892
2045,3200.557766024556
2046,7966.892002089725
2047,8473.660148824023
2048,4640.1137724915225
2049,2192.4155426911316
2050,6286.871236694214
2051,3429.240935278058
2052,3347.8130903064152
2053,4239.772338324221
2054,4058.7379279609754
2055,4745.310681176231
2056,6871.440062334011
2057,6574.713567598977
2058,3672.060834206398
2059,2207.614773165427
2060,24711.402100948904
2061,6696.385434106602
2062,3709.181224012388
2063,3032.9647718772526
2064,3911.9861788792277
2065,2444.9417324968204
2066,3070.2082789788383
2067,4971.053010230775
2068,9689.163348997285
2069,1960.6967821996673
2070,14301.840130983737
2071,3078.2046358727944
2072,7318.480788389776
2073,5187.328890783132
2074,2707.2919274441983
2075,7091.819881528785
2076,9234.103791200749
2077,4998.059979661999
2078,10903.121750613082
2079,3208.1285070922995
2080,6314.019083446788
2081,6205.545369270131
2082,6803.44962415539
2083,5635.793603093872
2084,15722.396295815459
2085,4681.568707729057
2086,23824.56258665784
2087,4880.086828776952
2088,5387.613255671793
2089,4929.129949735241
2090,6532.871607926368
2091,5760.806511475477
2092,6260.296060059271
2093,3858.368045634151
2094,18338.964149763044
2095,4548.211181824212
2096,19277.24555674482
2097,8159.787871948835
2098,8777.138177588507
2099,22852.003904617468
2100,3788.853807066143
2101,3643.337035124499
2102,7481.537129172465
2103,21605.632149402813
2104,7944.71419913328
2105,6142.790437728066
2106,3542.5775217888086
2107,2803.8539923950784
2108,4117.872121550308
2109,13689.270985291887
2110,7177.344847457231
2111,6445.481103825002
2112,2795.6148790423913
2113,31746.392215006705
2114,4712.62102509554
2115,14614.887106228836
2116,4427.632564977049
2117,4910.244500000606
2118,4483.723259779884
2119,2121.9733193280344
2120,17763.51704789835
2121,3218.3869840767406
2122,3489.0370893971663
2123,2285.160878827663
2124,5131.418313509523
2125,13944.515097113546
2126,6932.43173615227
2127,7726.95784006239
2128,2857.3537064518728
2129,8096.569261214006
2130,5583.587823364498
2131,3812.950271923278
2132,2794.6115050424214
2133,9073.651536338242
2134,3913.656939320482
2135,7558.583294845459
2136,6336.832345451965
2137,12145.459083233829
2138,7438.101197945426
2139,6977.99937307359
2140,2458.668676067013
2141,11085.746623030132
2142,4860.019353407803
2143,6066.721241028482
2144,2445.5268569320315
2145,7136.499904624848
2146,3489.4789092918854
2147,5054.407860753789
2148,5396.330609300973
2149,7466.943529672889
2150,6507.807475766678
2151,3223.7660162371885
2152,6466.067052953339
2153,4002.5719195437923
2154,2100.310291729116
2155,4149.672349245212
2156,10329.286138571337
2157,3399.1919371685085
2158,5529.167630875097
2159,4196.4953965939985
2160,4021.195739275389
2161,4951.261408809435
2162,2958.3673708928054
2163,6594.616057931188
2164,4856.072595102058
2165,4971.288771577537
2166,6388.756656966702
2167,9682.166704203673
2168,2693.4277996362903
2169,4301.5516139262045
2170,3562.818066644318
2171,21169.557222611325
2172,10458.853724956336
2173,9888.792060571592
2174,7205.94343179981
2175,4734.138978648679
2176,4175.166116127304
2177,7383.331273829972
2178,6151.8303968538485
2179,5705.549446383253
2180,4961.421800709181
2181,3278.6125148164806
2182,3794.0107669672075
2183,7122.777984667903
2184,12096.458582656065
2185,15495.541998775136
2186,8848.476686803246
2187,4054.3938623385047
2188,9458.666684260212
2189,18440.9091887792
2190,36211.54606397035
2191,4915.241075567368
2192,6709.438101075058
2193,4061.3483164241416
2194,9532.513053138113
2195,8432.054921594388
2196,2892.6032399178293
2197,5874.540717984479
2198,5723.81336451063
2199,3027.139109952134
2200,15960.240662334607
2201,17758.03032741863
2202,16768.937728398447
2203,9305.850397323735
2204,3996.320079824677
2205,5961.79294653155
2206,5997.205241267039
2207,3072.738565254238
2208,7480.565109843386
2209,3779.8492783496517
2210,19082.3362675913
2211,2414.1466421927908
2212,5689.2972685294335
2213,11446.888239353662
2214,8741.542598533057
2215,3757.7514820660454
2216,11401.469690936088
2217,4470.205717241113
2218,3122.844651505155
2219,10077.909970899194
2220,2016.4293558714908
2221,4215.028863040837
2222,8484.325457710669
2223,14105.205022614775
2224,3104.5790138884313
2225,7451.407447783093
2226,6062.267687252548
2227,4898.346133252322
2228,7297.2200199179315
2229,19106.316424947938
2230,8960.941670759814
2231,5236.34372833249
2232,11728.943912291472
2233,7673.38365109783
2234,10143.993688798528
2235,3330.3089161478606
2236,5133.499617878741
2237,4933.72839425895
2238,6746.324586470862
2239,9525.748856912049
2240,4824.538087133296
2241,8542.811785635722
2242,6231.846710408403
2243,9026.562489435099
2244,6340.139218402215
2245,4464.420353090833
2246,11463.008603240058
2247,18261.48967472498
2248,17297.745456915032
2249,4816.440196557467
2250,8558.55488984366
2251,3275.4867343092637
2252,8099.755578950225
2253,4551.142944112156
2254,13606.379727595875
2255,3284.4988645579306
2256,4182.730004462034
2257,3608.1517236383925
2258,15296.31260122779
2259,18180.300930623383
2260,5142.565139719464
2261,6257.191082251323
2262,5831.50648929825
2263,5608.8744559566485
2264,4699.1102621376385
2265,5783.14571090782
2266,4026.4086989710318
2267,3597.0966189689498
2268,4822.885348448981
2269,4588.216346343211
2270,8611.600494415246
2271,4865.332350528939
2272,5165.957447008638
2273,2008.264965588757
2274,6915.242964568073
2275,7519.714289421944
2276,12094.148947238707
2277,3909.665086203755
2278,5806.8105732858485
2279,4802.067480035044
2280,14361.550460543634
2281,4082.3978942204462
2282,5930.872598025517
2283,8642.027282025885
2284,2868.9161372702815
2285,3438.4932860581403
2286,4917.458722901175
2287,3867.1481754979404
2288,4674.2792691385275
2289,9257.932933054299
2290,16759.318013571647
2291,14764.055458565696
2292,9032.70654669259
2293,3845.9573006475507
2294,13321.282549264628
2295,7458.625451566553
2296,16504.524318352403
2297,4881.522149683383
2298,7600.584505365262
2299,2830.8073935433567
2300,16241.549693307848
2301,21052.10633414858
2302,5335.778888085996
2303,6070.206579864959
2304,7198.091914881011
2305,2476.057920543764
2306,11602.233251946853
2307,21312.999210124104
2308,4094.4892425486664
2309,3920.422168206
2310,4879.437208324606
2311,4168.609931966577
2312,3050.6292257968244
2313,2546.2555032222976
2314,5384.4434102856
2315,3707.3161938478397
2316,10990.220930659178
2317,3205.9863153298966
2318,23473.179639242673
2319,4285.4753599697915
2320,5468.6420928637
2321,15569.030214615834
2322,7426.6367974350205
2323,5972.131895867252
2324,3868.7656076090166
2325,5410.344712975905
2326,3917.2354214097177
2327,9208.221238940083
2328,2426.0867598342484
2329,9210.584523596943
2330,3359.0072726339795
2331,3241.118607458222
2332,22111.089352075825
2333,11802.92677209618
2334,22744.249127981493
2335,5425.337858312831
2336,6047.723503431794
2337,20549.025495070346
2338,4564.330127611603
2339,4977.850606415535
2340,19885.31712007365
2341,4290.637726523647
2342,12596.088067705188
2343,3769.533143552021
2344,2509.6894059865704
2345,7376.82098938004
2346,14321.022373177157
2347,8356.382853604457
2348,4506.09257511307
2349,4431.960883832933
2350,1976.3343906544455
2351,7457.9255387712365
2352,5596.13729010508
2353,4910.3949404532605
2354,3965.6111029215554
2355,3291.8504247449764
2356,27991.11433963034
2357,5333.846752972663
2358,4121.146353715653
2359,2061.3722194285133
2360,3388.132302323706
2361,7414.118744200925
2362,2216.8262140970346
2363,27096.66571809641
2364,11510.68247345057
2365,3672.1003100821513
2366,5546.171282537274
2367,2247.23697586441
2368,16085.884525109832
2369,11656.153174592122
2370,4560.715067923036
2371,9433.880946666988
2372,7018.407533101173
2373,9430.88229011729
2374,20845.360758978582
2375,22395.104305743145
2376,7616.220260400943
2377,6395.972289346153
2378,3647.084863888341
2379,4254.1703793901925
2380,6451.773354566075
2381,2664.2087521935687
2382,5397.5770552181
2383,3490.1078931644442
2384,14858.517641356259
2385,7714.622898078763
2386,5276.238813113381
2387,2974.808391697987
2388,5194.0676988779405
2389,8755.090392117594
2390,18870.208529051768
2391,13962.293781711505
2392,6968.939123522322
2393,2336.8940754123514
2394,7015.134086549008
2395,2344.547667965341
2396,4293.473043765546
2397,7787.435493188149
2398,25393.44176712838
2399,4046.2463374146528
2400,6247.129810388287
2401,3234.022557022562
2402,22160.76439853275
2403,6382.3812406598745
2404,4880.225303068636
2405,6125.172598371365
2406,3972.3800403866735
2407,4143.186980078974
2408,4375.257094741092
2409,11193.674288718537
2410,18083.160920962306
2411,4320.97773667553
2412,10155.050459912709
2413,5515.635355994465
2414,5169.640748549095
2415,7831.072413091118
2416,5600.661669789518
2417,11182.612072393773
2418,10789.05767981299
2419,4766.908118160848
2420,37580.91459422279
2421,7134.614835838291
2422,31560.592342599775
2423,4659.480182399659
2424,11347.194342647294
2425,6190.977483875027
2426,16456.5615525444
2427,11015.3089938859
2428,13033.943663405153
2429,5054.966459942442
2430,2005.5940786068247
2431,2939.031411294433
2432,2883.5693150707493
2433,6158.890724954428
2434,6096.3564801961
2435,5282.522669181532
2436,14219.048135727046
2437,3653.6064267605
2438,27021.32319396053
2439,4575.843883858168
2440,12470.137123096181
2441,5589.565300113379
2442,6215.29739703039
2443,7770.104995942998
2444,8666.75408361472
2445,2109.941694443268
2446,11786.647901273094
2447,8975.827811748553
2448,15791.568169091466
2449,8110.727028355257
2450,11041.249266157507
2451,7998.52040150569
2452,3479.074215069237
2453,9053.039143994312
2454,3916.8047420198227
2455,3060.413404892661
2456,6514.107740322466
2457,4089.4774948197755
2458,6812.69029662996
2459,7046.438848738486
2460,6250.814279707385
2461,19572.446127056515
2462,3476.8070841878975
2463,11073.772422278178
2464,25223.526955036334
2465,6976.473731686374
2466,2605.0764998222453
2467,5924.715340205143
2468,5427.494593788226
2469,6294.497396735995
2470,7398.308984004253
2471,4477.294504499022
2472,6270.608810253269
2473,5438.384060855247
2474,4655.786879871195
2475,4880.420054239457
2476,2256.505760722341
2477,15828.75431104759
2478,7311.085537358132
2479,4365.1205343094
2480,6777.12183074109
2481,5101.120060478504
2482,6858.417581220781
2483,26610.447556707666
2484,1928.8060597556891
2485,7029.041548858622
2486,15358.866838990336
2487,6986.937749402016
2488,2270.271682532242
2489,9200.651893435475
2490,3025.848600937203
2491,14752.963563719195
2492,11019.4380573967
2493,4144.49191051752
2494,5886.496183710963
2495,5941.5655068952665
2496,23262.039529381113
2497,5937.210623894893
2498,7931.907340676356
2499,10494.903223549647
